business_id,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Alcohol,Ambience,Parking,BusinessAcceptsCreditCards,GoodForkids,NoiseLevel,OutdoorSeating,RestaurantsDelivery,PriceRange,RestaurantsReservations,RestaurantsTableService
lym9VHmU2QupopVsMGt7lg,Las Vegas,NV,89128,36.19530915,-115.2477487,3,97,1,2,8,4,2,2,3,2,1,1,1,1
lYMBCn3zvn_zsCmCBAUZxQ,Sewickley,PA,15143,40.6091868,-80.1103009,2,4,0,1,0,0,2,2,3,1,1,2,1,2
LymQXYNAomFUGOA-4llkhQ,Huntersville,NC,28078,35.407371382,-80.86341038,3.5,59,1,3,8,2,2,2,3,2,1,2,2,2
Lyn5sYu1rfxdmntbaOoZJg,Pittsburgh,PA,15212,40.447182084,-80.02113794,3,169,1,1,0,0,2,1,3,1,1,2,1,2
Lyng0kiDp9rz6BFrl3B9Hw,Sewickley,PA,15143,40.696112,-80.154383,4,5,1,3,0,0,2,1,1,2,1,1,1,2
lYppFHq_lmKLfUtQBFOheg,Cleveland,OH,44114,41.505469,-81.689803,4.5,12,0,1,0,0,2,2,3,2,2,1,1,1
LYpujMCxfrHcSO_NA1BRQg,Madison,WI,53703,43.075159,-89.396178,3.5,143,1,3,8,2,2,2,3,1,1,1,2,2
lYsq47uDzdjYUGtyUq8aaQ,Las Vegas,NV,89106,36.1678342,-115.156188,4,375,0,3,1,4,2,1,3,2,1,2,2,2
lYSV7xI8lhO76kZs-z2MOw,Pittsburgh,PA,15206,40.4604323,-79.9252567,3.5,15,0,1,0,2,1,1,3,1,1,1,1,2
lyT7-grqNhAvll39V7kzag,Phoenix,AZ,85040,33.412207,-112.014327,3,8,0,1,0,0,2,2,4,2,1,2,1,1
lyTIuSgPdyRMx3l7xPzl3A,Phoenix,AZ,85042,33.386429,-112.072962,3.5,11,1,3,0,0,2,2,3,2,1,2,2,2
LyuDnoxI8yiPPmwcF62bfw,Phoenix,AZ,85013,33.4799101,-112.0778366,2.5,19,1,1,0,0,2,1,3,1,2,1,1,2
LyunOKCJ30PVfAis--hs4A,Phoenix,AZ,85040,33.3925009,-112.0693586,2.5,16,1,1,0,0,2,2,3,1,2,1,1,1
lYUV48sb2mdJsyd3TgYzbg,Henderson,NV,89014,36.063175,-115.03686,4.5,3,1,3,0,4,2,1,3,1,1,1,1,1
lYv2-FaGQBhZnVxTb3Qc5Q,Las Vegas,NV,89103,36.1004135,-115.1851022,2,34,1,1,0,4,2,2,3,1,1,1,1,1
LYWbyu1EQM2o5hwHG5_Ldg,Las Vegas,NV,89119,36.090118234,-115.1720176,3.5,784,1,3,0,1,2,1,3,1,1,3,2,2
lyzrJAx85KdCQzZq8LSPMA,Chandler,AZ,85226,33.3212854,-111.9102205,3.5,142,0,1,8,4,2,2,3,2,2,1,1,1
LZ_R2OLgZQSQMMzlp8uUOA,Madison,WI,53703,43.0728191,-89.395561,4,373,1,3,8,2,2,2,3,1,1,2,1,2
Lz0AJ2Hzr1ITh160NAnMoQ,Henderson,NV,89074,36.026794,-115.084754,2.5,21,1,1,8,0,2,2,3,1,1,1,1,1
lZ0W0-pQyS35ahsrZezNiw,Champaign,IL,61820,40.08678485,-88.24795224,5,8,1,1,0,4,2,2,3,1,1,2,1,2
Lz1lCZzoCAd0zZsZPevsXg,Fort Mill,SC,29708,35.027278629,-80.96854853,3.5,79,1,3,8,2,2,2,3,2,1,2,2,2
lZ5rd3YxWTcCPJi45hvw7w,Phoenix,AZ,85027,33.6677378,-112.1240657,3,45,1,3,8,4,2,2,3,1,1,2,1,2
Lz6QUlFkVKtnzSISk0WUPw,Mesa,AZ,85210,33.3652497,-111.8607012,4,752,1,3,8,4,2,2,2,2,1,2,1,2
lzAD5HX6sOona4Esc_lzKQ,Concord,NC,28027,35.3731897,-80.7249592,2.5,13,1,1,0,0,2,2,1,1,1,1,1,1
lZaSwRBRgg0ulXR8MKzL-w,Medina,OH,44256,41.1390994,-81.8636362,4,20,1,1,8,2,2,2,1,1,1,2,1,2
lzD08INl2DDUcDGHXsMkmA,Madison,WI,53703,43.0751696,-89.3935408,4.5,4,0,1,0,0,2,2,3,1,1,1,1,2
LzdOYqO4Ip0OU6r8V5sz6w,Lowell,NC,28056,35.254983238,-81.09751488,3,6,1,3,0,4,2,2,3,2,1,2,1,2
lZF_552-s1RqnfPpLuIhkg,Gilbert,AZ,85233,33.3345486,-111.8048599,4,3,0,3,0,0,2,1,3,2,1,2,1,2
LzF235KwLnVPDfSqdeZi-A,Scottsdale,AZ,85254,33.583142,-111.926732,4,101,1,2,8,2,2,2,3,1,1,1,1,2
Lzg7YuoP1SDyg2S5lvBvhg,Las Vegas,NV,89148,36.0977765,-115.2975877,4.5,93,1,2,8,4,2,2,1,2,1,2,2,2
lzjnPNA1ALVpWCo_ygRatw,Pittsburgh,PA,15222,40.439226,-80.0017249,3,5,0,1,0,2,2,2,3,1,1,2,1,1
LzJzVP0OkStDxFmXZLw2nQ,Monroeville,PA,15146,40.4370996,-79.78721,2.5,7,0,1,0,0,2,1,1,1,1,2,1,2
LzK_0z9OoG1NBaTq16MrUA,Urbana,IL,61802,40.0944108,-88.1913764,3.5,3,0,1,0,0,2,2,3,1,1,2,1,2
lzlwUXzYMbobhrA3tgVmtA,Irwin,PA,15642,40.370713002,-79.68212889,3,14,1,3,8,4,2,2,2,1,1,2,1,2
lzOn0RFnFjT9roDLMPoj5w,Stuttgart,BW,70176,48.77289,9.16,4,26,1,1,0,0,1,1,1,1,2,2,2,1
lzRlrIWuQmHVWU4zV6yZUw,Sun Prairie,WI,53590,43.1891092,-89.2777098,3.5,63,1,1,8,4,2,2,3,1,1,1,1,2
LzrPAwb6pdyMJQj8bS0aTA,Chandler,AZ,85249,33.2363521,-111.7899053,3.5,29,0,3,0,4,2,2,3,2,1,2,1,2
LZSyWy4IHgXg6QhW2jrBlw,Las Vegas,NV,89102,36.1447171,-115.175034,3,105,1,3,8,4,2,2,3,1,1,2,2,2
lZUCbZkCpS6bvgcxAuYS5Q,Phoenix,AZ,85027,33.6714433,-112.1178914,1.5,19,1,1,0,0,2,2,3,1,1,1,1,1
Lzv68iVkRHstVvW3aXNWkA,Las Vegas,NV,89120,36.0719462,-115.1069016,4.5,276,1,2,0,4,2,2,1,1,2,2,2,2
lZvr_VDNWjCN_PT67StkKQ,Las Vegas,NV,89128,36.2074847,-115.2682033,4,49,1,1,0,4,2,2,3,1,1,2,1,2
lzwNoKVBC5eJe87151tPSA,Chandler,AZ,85225,33.3024823,-111.8422821,3.5,20,0,3,0,2,2,1,3,2,1,2,2,2
LZWXP-D4YPlzsFjVx6b9XA,Charlotte,NC,28277,35.03901,-80.7936564,3.5,17,0,2,8,0,2,2,3,2,1,2,2,2
LZxSxY98S7l4a7tJiTGufg,Goodyear,AZ,85395,33.459143868,-112.3570805,3.5,114,1,1,8,4,2,2,3,1,1,2,1,2
LZY382ncwmmYLVKUjB1SFg,Pittsburgh,PA,15224,40.4665508,-79.9531339,3.5,4,1,1,0,0,2,2,1,1,1,1,1,1
lZZLmG1ANLq2Yb3KuVA4NA,Las Vegas,NV,89109,36.137667059,-115.1646591,2,281,1,1,8,1,2,2,3,1,1,2,1,1
M_1E7QGHH684tevoesrQkQ,Las Vegas,NV,89102,36.131707989,-115.1913887,2,44,1,1,8,4,2,2,1,1,2,1,1,2
m_CqRpEZ2XDH3fp-KFAycQ,Las Vegas,NV,89117,36.143595266,-115.2798899,3.5,264,0,2,8,4,2,2,3,1,1,2,1,2
M_DAQgU0DSZS7AzqNa9wkA,Mesa,AZ,85202,33.413158,-111.875779,4.5,11,0,3,0,4,2,2,3,1,1,2,2,2
M_GveQM4q2QORM5JcBhxRQ,Strongsville,OH,44136,41.3044519,-81.8345877,2.5,12,1,2,0,4,2,2,1,2,1,1,2,2
M_JZsxuSquWmqcETqz3bNg,Mesa,AZ,85201,33.436521,-111.8391989,3.5,22,1,1,0,4,2,2,3,1,1,1,1,1
M_XwckfmrLGtyHYdgZFmHQ,Glendale,AZ,85301,33.517554759,-112.1681675,4,8,1,1,8,4,2,2,3,1,2,1,1,2
m_zeXzkj3btfvRJiPVw8Ug,Pittsburgh,PA,15217,40.4378655,-79.9226711,4,81,1,3,0,2,2,1,2,1,1,1,1,2
M--CB6Fhp4XKxsR2PlcP9w,Las Vegas,NV,89109,36.118822,-115.178192,4.5,212,1,3,8,1,2,2,3,1,1,2,1,2
M-4dNFcnRJ0_hI357OLGhg,Robinson Township,PA,15205,40.4492001,-80.1413137,4.5,6,0,1,0,4,2,2,3,1,1,2,1,2
m-9szrj48FkP-I6pummd7w,Fountain Hills,AZ,85268,33.610470198,-111.7273132,3,10,1,1,0,0,2,2,3,1,1,1,2,2
M-bM5y8qdE-Z3mfZept1EA,Las Vegas,NV,89123,36.0555908,-115.1201353,4,86,1,1,8,0,2,2,3,1,2,1,1,1
M-caugKzJ9qLOmCBfD9Nyg,Madison,WI,53705,43.075353531,-89.43834605,3,142,1,2,0,4,2,2,3,2,1,2,2,2
m-dhoSt3TrHh2N5yPzYnsg,Phoenix,AZ,85028,33.587355245,-111.9776325,2.5,8,1,1,0,0,2,2,3,1,1,1,1,1
m-KkjBgtiRhtXA10_jwh2Q,Tempe,AZ,85280,33.43,-111.93,1.5,18,1,1,0,0,2,2,4,2,1,1,1,1
M-lS6AzGfoVB76at4c0Z7A,Scottsdale,AZ,85255,33.700959,-111.889753,4,263,1,3,7,5,2,1,3,1,1,4,2,2
M-P129OlcSg_mxf8fK9ZWA,Pittsburgh,PA,15205,40.452384543,-80.15996218,2.5,49,0,1,8,4,2,2,3,1,1,2,1,2
m-POjqRtpWBcICTo2S5tfQ,Las Vegas,NV,89084,36.279206,-115.206374,3,12,0,1,0,0,2,2,3,1,1,2,1,2
M-qtsg3fVoG6sWBrDz4-6w,Pittsburgh,PA,15222,40.44389,-79.9985899,3,39,1,1,8,2,2,2,3,1,2,1,1,1
M-SS_Kr0zlC7v8kBSRa74g,Las Vegas,NV,89148,36.0789703,-115.298266,4,259,1,2,8,4,2,2,3,1,1,2,2,2
m-tOkwXdW0r4u_NG8w_ZXA,Las Vegas,NV,89102,36.1259293,-115.1976305,4.5,14,0,1,0,0,2,2,3,1,2,1,2,1
M-uo9HTEJEx7cS0eCsQyUg,Pittsburgh,PA,15232,40.453359,-79.931454,4.5,26,1,1,2,2,2,1,1,2,1,2,2,2
m-Wd-chohaj1UDSO5am3Qw,Esslingen,BW,73728,48.7416,9.30978,3.5,8,1,2,0,0,2,2,2,2,1,2,2,2
m-xsH8VkcYtTTvp2Fa6Ajw,Las Vegas,NV,89135,36.145417683,-115.3342351,3,398,1,3,8,4,2,2,3,1,1,2,2,2
m-ZqJFz9jJqyBA9Wsp_3KA,Strongsville,OH,44136,41.3064882,-81.8358767,2.5,23,1,3,8,4,2,2,2,2,1,2,1,2
m01nlmGzbS0TBB8NZxp3Yg,Las Vegas,NV,89130,36.2183608,-115.2068994,4,6,1,1,0,0,2,1,3,1,1,1,1,2
m033cgabLMDyB6r-5RGQPg,Surprise,AZ,85379,33.6105672,-112.3587904,2,37,1,1,8,0,2,2,3,1,1,1,1,1
M0A8RFdN1UqSd-tIqXFEBQ,Henderson,NV,89014,36.056917,-115.056549,3.5,41,0,1,8,4,2,2,1,1,2,1,1,2
m0kd2F8MP5OUYJbxt17xDQ,Stuttgart,BW,70190,48.7869,9.19501,3.5,3,0,2,0,0,2,2,3,2,1,1,1,2
M0pXDKKvnM5sc7ceisBD4Q,Monona,WI,53716,43.0496297,-89.3255852,3,60,1,3,8,4,2,2,1,1,2,2,2,2
M0s6fObJ_nVk_ROjGnDU9w,Phoenix,AZ,85016,33.4960196,-112.0139703,5,20,1,3,0,0,2,1,3,1,1,2,1,1
M0yfSpeDaYTPEnLjw_0g_g,Phoenix,AZ,85053,33.60990161,-112.1506691,4,106,1,1,0,4,2,2,3,1,1,2,1,2
M1-aQ3XIMoAQeCUS0xQ4Mw,Las Vegas,NV,89109,36.122409,-115.13732,3,12,1,1,0,0,2,2,3,1,1,1,1,1
M10n-ivjDkkdLaxIYNafFQ,Charlotte,NC,28202,35.2274621,-80.8388937,3.5,271,1,3,8,1,2,2,3,2,1,2,2,2
M12TyijtTDCUmPu9dxzvnw,Pittsburgh,PA,15213,40.4417476,-79.9415526,4.5,3,1,1,0,0,2,2,3,1,1,1,1,1
m149-afaa2ssPY6WBnd_wA,Charlotte,NC,28202,35.2281675,-80.8381937,4,8,0,2,0,1,2,2,3,2,1,2,1,1
M18hT6GFwcU7nPLPEwab2A,Phoenix,AZ,85018,33.4888156,-111.9598813,4,13,1,1,0,0,2,2,3,2,1,1,1,2
m1BDEL9C4GsG-0FmAp5P8A,Henderson,NV,89012,36.025888,-115.047865,4,20,1,3,2,4,2,1,1,1,1,2,1,2
m1BL2XSBqnqP1qfmbrKmug,Las Vegas,NV,89109,36.1268768,-115.1658732,4,207,0,3,1,1,2,1,3,2,1,4,2,2
m1BRMnrel42nz_qIPSBO9w,Phoenix,AZ,85044,33.319268612,-111.982239,3.5,119,1,3,8,4,2,2,3,2,1,2,2,2
m1GXhsLGEE6Y38bBpWHRBg,Henderson,NV,89052,36.02106408,-115.0859682,3.5,71,1,1,8,4,2,2,3,2,1,1,1,1
M1hEQVMiND1rbiT8mo2j0g,Las Vegas,NV,89109,36.109068,-115.172557,3.5,144,0,3,8,1,2,2,3,2,1,2,2,2
m1IqfCdWw0Yd1euC8cZgSA,Pittsburgh,PA,15236,40.3517314,-79.9612707,4,16,1,3,8,4,2,2,3,1,1,2,2,2
m1kkkR41zP9gW13eh6ga5A,Phoenix,AZ,85003,33.4494379,-112.0744459,3.5,8,0,2,8,1,2,2,3,1,1,2,1,2
m1krp3dyJorAbV0HQC-TRQ,Tempe,AZ,85281,33.4220136,-111.9258172,3.5,7,0,3,0,0,2,2,3,2,1,1,1,2
m1LOUjVzAAoCS61BTL5i5g,Mesa,AZ,85202,33.3944172,-111.8754243,3.5,281,1,2,8,4,2,2,3,1,1,2,1,2
m1Mk8bYVgKOX_KPGccU6Sw,Scottsdale,AZ,85255,33.6762272,-111.9232795,3.5,13,0,3,0,4,2,2,3,2,1,2,1,1
M1OAa1O1O8okN9KnPhpm9A,Phoenix,AZ,85034,33.434082638,-111.9969356,3,11,1,1,0,0,2,2,1,1,1,1,1,2
M1PRy7Hh0M948_9CX2z6Bg,Charlotte,NC,28263,35.192734,-80.7810547,3,16,1,3,0,0,2,1,3,1,1,1,1,2
m1RrPKgNleBoGYdnRRhmGw,Las Vegas,NV,89109,36.1088082,-115.173583,3,20,0,2,0,1,2,2,1,1,1,2,1,2
M1SUyz8KGdVnntu0wty4lw,Pittsburgh,PA,15213,40.436539,-79.95473,4,3,0,2,0,0,2,2,1,1,2,2,1,2
m1UQyzD2JOaHSwlIO0OtMg,Cuyahoga Falls,OH,44223,41.1333917,-81.5081308,4,18,1,3,8,4,2,2,3,2,1,1,1,2
m1Y47fK3vWCJXV3TdCn_Xw,Phoenix,AZ,85050,33.674904155,-111.9800813,4,357,1,2,8,4,2,2,3,2,1,2,1,2
M252j3tHf6dbTnYKcjLvTQ,Huntersville,NC,28078,35.4084969,-80.8632906,3,4,1,1,0,0,2,2,3,1,2,2,1,2
M25NgFDHrozQn4MhIsEpRw,Mount Horeb,WI,53572,43.008397,-89.739315,4,23,1,3,2,2,2,1,3,1,1,3,2,2
M27gWyT2EpCCj-dSnXDJwA,North Las Vegas,NV,89030,36.2405868,-115.116459,2,79,0,1,8,4,2,2,1,2,1,1,1,1
m2AEBwg1b0VlsC3n-wqxIg,Henderson,NV,89052,35.9974256,-115.1019624,2.5,17,1,1,0,0,2,2,4,1,2,2,1,1
M2OC248gnU3FXJYcYsuZqQ,Chandler,AZ,85226,33.320376002,-111.9262976,4,206,1,1,8,4,2,2,1,2,2,1,1,1
M2PjfyxzzfkCtRv7AJjXRg,Phoenix,AZ,85012,33.4806723,-112.073647,3,12,0,1,0,0,2,2,3,2,1,1,1,1
M2Qdv-0LXV8RUmCH-Qo6xQ,Las Vegas,NV,89169,36.1252617,-115.1371761,3,6,1,1,0,0,2,2,3,2,1,1,1,2
m2QQNcBKeZIFYy16lVMogw,Las Vegas,NV,89128,36.1944211,-115.2468132,3.5,78,1,1,8,4,2,2,3,1,1,1,1,1
m2R3fjLag8EzYPAeIXdC7g,Henderson,NV,89074,36.02942761,-115.0859495,3,14,1,1,0,0,2,2,1,1,2,1,1,1
m2tNrjQJz2fxCyh-yp4vgA,Boulder City,NV,89005,35.9723249,-114.8495392,2,20,1,1,0,0,2,2,3,1,2,2,1,2
m2zASwlOL2vecCKHfmGAnQ,Phoenix,AZ,85028,33.5842663,-111.9767865,4.5,429,1,3,8,4,2,1,3,2,1,2,2,2
M3_5NSkpAXsvN2g4Bqrcsg,Las Vegas,NV,89103,36.0990918,-115.2261243,2,13,1,1,0,0,2,2,3,1,1,1,1,2
m305DapBPrW4zwF20KbFoA,Madison,WI,53703,43.074433,-89.381146,2.5,28,0,3,0,1,2,1,3,2,1,2,2,2
M30I1NPl5JuHthxo1IXPGg,Las Vegas,NV,89146,36.1259475,-115.2188254,3.5,408,1,2,8,4,2,2,3,1,1,1,1,2
m32kSADclTKUr66yqS7k-w,Hudson,OH,44236,41.2292653,-81.4905562,4,4,0,3,0,4,2,2,2,2,2,2,1,2
m38_eIvoBs8QSCk3hniEdg,Broadview Heights,OH,44147,41.291591,-81.675579,3,3,1,1,0,0,2,2,3,2,1,1,1,1
M3cRrpdpF4TrIIXiD7qRzA,Las Vegas,NV,89123,36.043483,-115.171085,3.5,3,0,1,0,0,2,2,3,1,1,2,1,2
m3DVIvPsuLuA9OMSgWNLcQ,Cleveland,OH,44114,41.5000224,-81.6917044,4,34,1,1,8,2,2,2,1,2,1,1,1,1
m3ENrv6bKW8h44bMyBAOOQ,Phoenix,AZ,85085,33.714039862,-112.1095705,3.5,7,1,1,0,0,2,2,3,1,1,1,1,1
m3Gjw27yTlmNYG1cuTWlBw,Madison,WI,53703,43.07449973,-89.39563478,3,5,1,1,0,2,2,1,2,1,1,2,1,1
M3imbOYGTvZTJzeJVvexPg,Mesa,AZ,85207,33.4145877,-111.6769616,4,9,1,1,0,0,2,2,1,1,1,2,2,2
M3JRmY4cyylKtmCw57gSoA,Gastonia,NC,28054,35.2635168,-81.1340755,3,16,1,1,0,4,2,2,3,2,1,1,1,1
m3qsb7Xf9Pivg9GAvx-gog,Champaign,IL,61820,40.107869,-88.2435628,3,56,0,3,8,4,2,2,1,1,1,2,2,2
M3tCYlgvLLbQfU0ybHiing,Mesa,AZ,85206,33.3880332,-111.6837198,3.5,40,1,2,8,0,2,2,3,1,2,2,1,1
m3tNor-GTl-aAST5AmEqYA,Phoenix,AZ,85035,33.448263,-112.073821,2.5,83,1,1,8,4,2,2,2,1,1,2,1,2
M3tvxyxkgSuZD3vVjlKW-Q,Phoenix,AZ,85021,33.572647,-112.100098,4.5,18,1,1,0,4,2,2,1,2,1,1,1,1
M3UBFrd_W8JVChCxpUDY4Q,Scottsdale,AZ,85254,33.634774,-111.917959,3,22,0,1,0,4,2,2,3,2,1,1,1,1
m3XOBJyAJIWEJJUpngVLLw,Charlotte,NC,28204,35.221885,-80.822521,4.5,52,1,1,0,4,2,2,3,1,1,1,1,2
m3XyLvnOVvt-jECDnEWuwA,Las Vegas,NV,89119,36.0572932,-115.1755613,4,183,0,3,8,4,2,1,3,1,1,2,1,2
m4_qthbDlYptibVQ1SCvNA,Phoenix,AZ,85032,33.624398628,-111.9797647,3,27,1,1,0,4,2,2,4,2,1,1,1,1
m45sH6c22jlIS-a3ZjckwQ,Phoenix,AZ,85018,33.4944532,-111.9863667,3,59,1,1,8,4,2,2,3,2,1,1,1,1
M47uKgTT7ilc_rDrMxbBiA,Peoria,AZ,85383,33.6817938,-112.27967,4,4,1,1,0,0,2,2,1,1,1,2,1,2
M49CwslHLTt9verCZhWxrg,Pittsburgh,PA,15219,40.4385158,-79.9983252,4,36,1,3,8,1,2,2,3,1,2,2,2,2
M4BG7aWQTNNbVRUWRZwCMw,Charlotte,NC,28204,35.2132244,-80.8182756,4,13,0,1,0,4,2,2,1,2,2,1,1,1
M4Bi2eyelIP9YQuwD7a3JA,Charlotte,NC,28202,35.2277591,-80.8381993,4.5,3,1,1,0,1,2,2,3,1,2,3,1,2
m4DwPVxmFDQE_FnGIOa3cQ,Urbana,IL,61802,40.0976637,-88.1912166,3,6,1,1,0,4,2,2,3,1,2,1,1,2
M4f1JtOp03-gv8xR5JtV8Q,Madison,WI,53719,43.0146933,-89.4982112,2.5,9,1,1,0,0,2,2,3,1,2,1,1,1
M4mNS2LZPjpzQyiJgL8znw,Charlotte,NC,28277,35.064717,-80.772205,2.5,33,1,1,1,0,2,1,3,2,1,3,2,2
M4RwZL5bTBTwwbVcoaDbtw,Cleveland,OH,44109,41.4689993,-81.6878849,4.5,32,1,3,0,2,2,1,3,1,1,1,2,2
m4UZS7G8-Hq2KTxOrNZ1DQ,Charlotte,NC,28226,35.0979,-80.783417,1.5,13,1,1,0,0,2,2,4,1,1,4,1,1
M4vh_kzppP1nsxo7hsaVIA,Las Vegas,NV,89101,36.1702682,-115.1449127,2.5,236,1,2,8,1,2,2,3,1,1,2,1,2
M4XUx3T5Z05IVfNMPD3ZAg,Macedonia,OH,44056,41.313821,-81.519657,2.5,3,1,1,0,0,2,2,3,1,1,1,1,2
m4yD7dvz998cXM51GbRL_Q,Phoenix,AZ,85007,33.4633874,-112.0975957,3.5,75,1,1,0,4,2,2,3,1,1,1,1,2
M4zq737gzO5GqIk91X0CYw,Phoenix,AZ,85018,33.4949805,-111.9898781,3,23,0,1,8,4,2,2,3,1,1,1,2,1
m506zjQ67j0msTfANwB6RA,Phoenix,AZ,85012,33.509610253,-112.071953,4.5,148,1,2,6,4,2,2,3,2,1,2,1,1
M51gw2cz_vXarNBLbKkOxQ,Las Vegas,NV,89118,36.072045566,-115.2435014,4,426,1,1,8,4,2,2,3,2,1,2,1,2
m51uL1LZhKYf2y_yG4NEng,Las Vegas,NV,89103,36.1233694,-115.2246118,3.5,258,1,1,8,4,2,2,1,1,1,2,1,2
M5A5r0HbMRfTzidqMKYHfw,Las Vegas,NV,89146,36.158189,-115.214682,3.5,7,0,1,0,0,1,2,3,2,1,1,1,1
M5Dc39uXDsFzcAGl_ijDzw,Pittsburgh,PA,15218,40.4217423,-79.8878768,4.5,4,1,3,0,2,2,2,1,1,1,2,1,2
M5Ft2YKkh9fFjyUNmAeRGA,Las Vegas,NV,89109,36.1334453,-115.1602109,4,52,0,3,8,4,2,2,3,1,1,1,2,2
M5gj8a6Qtjy06lh3L5zUqA,Phoenix,AZ,85018,33.505019725,-111.9687994,4.5,205,1,3,0,5,2,2,3,2,1,3,2,2
m5j14qH-kVR9AUkd9rPn_A,Middlefield,OH,44062,41.4626077,-81.0728539,4.5,7,0,2,8,4,2,2,3,2,2,2,1,2
M5jKFdL0vLcBzdPh-mLnAQ,Phoenix,AZ,85004,33.448587,-112.071756,3.5,116,1,3,4,2,2,2,4,1,1,2,1,2
m5KPPufE6KOuBV-FUti0AA,Stuttgart,BW,70174,48.778899685,9.168821387,2.5,39,1,2,0,0,2,1,2,2,1,2,2,2
m5MaRXA1rNX1n1Kbr8-Sog,Pittsburgh,PA,15218,40.4270707,-79.8905657,2.5,4,0,1,0,0,2,1,1,1,1,1,1,1
m5niZy68d2gTtVWz89elfA,Las Vegas,NV,89119,36.071643,-115.176101,4,360,1,1,4,2,1,2,3,2,1,1,1,1
M5Nvx_jkTf56Ne7tuXgCLQ,Las Vegas,NV,89108,36.232623,-115.2432672,2,60,0,1,0,0,2,2,3,1,1,2,1,2
m5OCtRUwgXckJmeNhUz9cQ,Concord,NC,28027,35.3926622,-80.6182176,2,12,1,3,0,0,2,1,3,2,2,1,1,2
m5PCxfNdQe0XPGVboo_NwQ,Pineville,NC,28134,35.0866339,-80.87693,2.5,51,1,3,8,4,2,2,3,1,1,2,2,2
m5Rlap-pE7f2kNMhCJJbSw,Stallings,NC,28104,35.084122063,-80.69688264,5,31,1,1,0,4,2,2,1,1,1,1,1,2
M5rnBQaFtjYTn3T9NIZwcA,Mc Donald,PA,15057,40.3687374,-80.2347193,3.5,3,1,1,0,0,2,2,3,1,1,1,1,2
M5saBfko8tz_fpgaUPrrSg,North Huntingdon,PA,15642,40.320104,-79.6844732,3,10,1,1,0,0,2,2,2,2,1,1,1,1
m5sGdODCWYVu-bjvqG_OOA,Phoenix,AZ,85021,33.5551465,-112.1005889,2.5,10,1,2,0,0,2,2,3,1,2,2,1,2
m5t6Ork5uMHRvIlCmP6ULQ,Cleveland,OH,44130,41.3887852,-81.7646066,3.5,12,1,1,0,0,2,2,3,1,2,1,1,2
M5tclVg-PSf-XbSRvUG-AA,Cleveland,OH,44102,41.460683,-81.7395514,2,13,1,1,0,0,2,2,3,1,1,2,1,2
m5tGh01vfv-XHsf27Np19A,Scottsdale,AZ,85251,33.491031,-111.926747,5,4,1,1,0,0,2,1,3,1,1,2,1,2
M5UO7M4HyWDIK-ZLbtfJFA,Chandler,AZ,85286,33.264447032,-111.8595496,3,27,1,1,0,0,2,2,3,1,1,1,1,2
m63NTcEP4p43ZvXnmPuNjA,Surprise,AZ,85374,33.638194899,-112.3650426,4.5,62,1,1,0,0,2,2,3,2,1,1,1,2
m6A705OsJS9iLTY9osAYeg,Chandler,AZ,85249,33.2176599,-111.8264946,3.5,5,1,1,0,0,2,2,3,1,1,1,1,2
m6AvIcsMjTnoMqWywpEBqQ,White Oak,PA,15131,40.3383835,-79.8067112,4.5,3,0,1,0,0,2,2,1,1,1,2,1,2
M6BiGk76UgrYBM2sGPusUA,North Ridgeville,OH,44039,41.3927807,-82.0064238,2.5,6,1,1,0,0,2,2,3,1,1,2,1,2
M6cqH-iwMIvOHmS-5QUf7w,Seven Hills,OH,44131,41.392623,-81.668682,4,4,1,2,0,0,2,2,1,1,1,2,1,2
m6CQrFCYaeAeajKctm5NmA,Middleton,WI,53562,43.0906238,-89.5255856,2.5,3,0,2,0,0,2,2,3,1,2,1,1,1
m6DuuvI95KyOZpUwMvP20w,North Las Vegas,NV,89030,36.1963442,-115.1056747,4.5,7,1,1,0,0,2,2,3,1,2,1,1,2
m6nLTIrEJHtHSYJjVavnzw,Champaign,IL,61820,40.12125533,-88.24279986,5,31,1,2,8,2,2,2,1,2,2,1,2,2
m6NqXv33v6d0r5YUx_RYJA,Phoenix,AZ,85021,33.5671868,-112.1151852,2.5,4,1,1,0,0,2,2,3,1,1,1,1,2
m6O4gOfTtqJKmz0Ev2-PCg,Cleveland,OH,44106,41.4998711,-81.6232889,5,18,1,1,0,0,2,2,3,1,1,1,1,2
m6rffQy85HUq82DjLq-YJg,Peoria,AZ,85383,33.7108371,-112.2731342,3.5,170,1,3,8,4,2,2,3,2,1,2,1,2
m6TRzUX-QizEkvNRpub3lA,Las Vegas,NV,89119,36.084812088,-115.151201,2.5,23,1,1,5,1,2,2,3,1,1,1,1,1
m6XI2DDUqsg9blBD1IAnNA,Mesa,AZ,85207,33.416189,-111.679893,3.5,3,1,3,0,0,2,2,3,2,1,1,1,2
M70Jr9yUWCDfoTsZS3uq7A,Pittsburgh,PA,15232,40.4511828,-79.9344645,4.5,129,1,1,8,2,2,1,3,2,1,2,2,2
M7ct9KxSDWoiwvOOYOaAyQ,Charlotte,NC,28211,35.15400701,-80.82889711,4,5,0,1,0,0,2,2,3,1,1,1,1,2
M7dW8WCWN7KlcdA2NxaYvg,Las Vegas,NV,89154,36.110732466,-115.1413107,2,10,1,1,0,0,2,2,3,1,1,1,1,1
